Date,Open,High,Low,Close,Volume
16/12/2021,28.93740212,29.0637655,28.76243601,28.84019852,3064000
7/2/2022,36.37344784,36.6650605,36.22764522,36.49981308,3049700
19/7/2021,25.90461588,25.98139866,25.6166809,25.71265984,3036300
2/6/2021,30.59796553,30.85710992,30.45399804,30.77072906,3002500
15/2/2022,36.44149309,36.57757702,36.25680458,36.37344742,3000400
1/6/2021,30.41560864,30.57877228,30.33882586,30.37721634,2980000
10/1/2022,32.43671707,32.46588056,32.27147335,32.39783859,2926000
20/7/2021,25.44391912,26.03898523,25.39592874,25.9526062,2921600
2/8/2021,26.43249847,26.62445451,26.22134445,26.32692146,2920300
11/1/2022,32.58252191,32.81580758,32.48531646,32.7866478,2904500
9/2/2022,36.90806816,37.01499231,36.72337965,36.74282074,2899500
7/1/2022,31.6396504,31.92154066,31.61049062,31.82433891,2878200
27/4/2021,29.1102995,29.4942134,29.07190902,29.48461533,2871000
10/2/2022,36.81086234,37.17051696,36.71366059,36.80114365,2859100
28/1/2022,34.50714656,34.52658765,34.06001259,34.45854568,2849200
12/5/2021,29.98370345,30.14686709,29.52300678,29.57099533,2816100
2/7/2021,27.75700052,27.77619667,27.49785796,27.68021774,2816000
5/10/2021,25.8171772,26.20598974,25.70053436,26.12822723,2813300
30/11/2021,27.05165966,27.12942217,26.77948994,26.90585518,2810800
12/1/2022,33.19490464,33.37958945,33.14630006,33.32126617,2810300
3/2/2022,36.33456838,36.44149253,35.83882983,35.9068718,2805000
4/2/2022,35.71246849,36.15960246,35.65414522,36.062397,2795200
17/6/2021,29.83973735,29.88772591,29.22547509,29.35024643,2781900
17/2/2022,35.55694375,35.72218746,35.31393567,35.47917938,2774900
23/9/2021,24.8937483,25.23395813,24.88402776,25.11731529,2745600
4/3/2021,28.05191424,28.09874477,27.53676951,27.80839157,2733800
26/10/2021,29.79279025,30.02607778,29.77334916,29.86083221,2716500
2/12/2021,27.64459968,28.01397114,27.61543804,27.85844612,2695000
24/9/2021,24.94234909,25.06871433,24.84514548,25.03955269,2694500
12/10/2021,28.16949496,28.33474052,28.08201191,28.21809769,2691700
19/8/2021,26.32263453,26.45871846,26.09906755,26.20598984,2689900
19/1/2022,34.04057355,34.12805661,33.71980109,33.79756546,2679300
8/3/2021,29.35382108,29.58797728,29.13839781,29.42875099,2678000
18/2/2022,35.80966973,36.01379562,35.70274559,35.78050995,2640800
1/12/2021,27.57655748,27.74180305,27.06137969,27.07110023,2640300
20/12/2021,28.53886907,28.5777494,28.24725826,28.4708271,2619600
4/11/2021,28.67495388,28.69439498,28.20837881,28.4319458,2614200
15/10/2021,29.02488504,29.21929038,28.75271532,29.13180733,2610400
17/12/2021,28.82075671,28.83047726,28.45138526,28.48054504,2604700
24/8/2021,25.9143808,26.17682996,25.9143808,26.12822723,2600500
5/3/2021,28.7918459,28.81057882,28.18304014,28.69818306,2556700
29/4/2021,30.57877394,30.61716442,30.31003328,30.44440269,2535700
15/6/2021,29.35024637,29.75335644,29.33105022,29.59019279,2501200
13/10/2021,28.1792162,28.31530013,27.92648758,28.20837784,2487900
24/3/2021,27.61303389,27.93936116,27.59383774,27.59383774,2480700
17/3/2021,28.64000511,28.82236491,28.41925484,28.64000511,2479800
16/6/2021,29.66697532,29.77255233,29.44622505,29.65737724,2464100
21/6/2021,28.3712656,28.58241964,28.32327705,28.54402733,2457500
1/4/2021,28.05453592,28.12172063,27.89137228,28.08333015,2433900
28/7/2021,26.24054148,26.6628477,26.24054148,26.59566116,2431000
27/9/2021,25.52556829,25.84633887,25.5061272,25.75885582,2423200
28/9/2021,25.61305114,25.71025474,25.127035,25.23395729,2417900
26/7/2021,26.51887913,26.84520643,26.51887913,26.69164085,2408100
28/4/2021,29.41743108,29.72456221,29.39823492,29.59019279,2403000
23/7/2021,26.73003173,26.73003173,26.41330252,26.49968338,2388400
14/9/2021,25.50612661,25.5255677,24.89374709,24.92290688,2382100
20/1/2022,33.52539565,33.84616438,33.31154735,33.35042953,2378700
2/2/2022,35.98463677,36.25680463,35.89715371,36.18876266,2329200
6/12/2021,28.04313227,28.1792162,27.95564921,28.02369118,2310700
28/5/2021,30.93389247,31.12585034,30.83791536,31.07786179,2305700
11/3/2021,28.49603798,28.64000547,28.29448203,28.39046097,2304400
26/11/2021,27.18774298,27.22662516,26.74060901,26.99333763,2290500
14/5/2021,30.194856,30.51158702,30.17566168,30.45399857,2284500
29/12/2021,29.42341771,29.50118022,29.29705248,29.37481499,2267500
13/5/2021,29.54220364,29.96450801,29.49421325,29.90692139,2265800
26/4/2021,28.10252605,28.29448209,28.09292797,28.1505146,2258900
31/1/2022,34.68211183,34.69183052,34.31273852,34.57518768,2249700
1/3/2021,27.44310557,27.63043124,27.32134513,27.50867081,2239700
25/3/2021,27.4210751,27.93936022,27.41147702,27.86257744,2237200
31/8/2021,25.69081427,25.99214377,25.65193209,25.70053482,2204500
15/11/2021,28.42222507,28.53886977,28.36390365,28.46110725,2193400
4/8/2021,26.59566191,26.81641402,26.54767336,26.69164085,2189200
29/11/2021,27.27522683,27.3432688,26.84753394,27.06138039,2181700
11/5/2021,29.79174944,30.14686913,29.64778011,29.92611885,2175800
8/7/2021,27.05635893,27.19072834,26.87399914,27.03716278,2157700
12/3/2021,28.38086368,28.62081011,28.3712656,28.54402733,2153300
3/6/2021,30.52118344,30.59796622,30.2236504,30.27164078,2146500
4/5/2021,29.65737542,29.79174665,29.25426539,29.47501564,2142400
7/4/2021,28.53442925,28.6688005,28.39046176,28.54402733,2142200
4/10/2021,25.55472945,25.79773752,25.32144007,25.3700428,2126400
31/3/2021,28.19850326,28.25609172,27.91056828,27.96815491,2120900
10/8/2021,26.95078242,27.2771097,26.90279386,27.20032692,2118400
20/8/2021,26.16710952,26.42955868,26.11850864,26.3906765,2117700
9/3/2021,29.10093252,29.17586243,28.90424217,28.95107269,2107800
7/9/2021,25.58389012,25.8268982,25.50612761,25.51584816,2102600
28/12/2021,29.05404551,29.47201971,29.05404551,29.30677414,2098400
16/9/2021,25.03955259,25.07843292,24.67989982,24.77710342,2080200
8/10/2021,27.61543804,27.81956579,27.57655771,27.67375946,2074200
9/7/2021,27.23871712,27.66102334,27.02756493,27.5650444,2070400
7/12/2021,28.35418287,28.56802931,28.31530069,28.4902668,2063000
21/7/2021,26.31732392,26.65324928,26.31732392,26.54767227,2055200
13/7/2021,27.45946757,27.52665228,27.27710779,27.49785805,2055100
